minimum_clique_size,reciprocity_threshold,pair_id,subject,orcid,tier_type,clique_member
3,0.25,1681,1,0000-0001-5841-8053,Case,True
3,0.25,1695,1,0000-0001-5848-4050,Case,True
3,0.25,1696,1,0000-0001-5848-6718,Case,True
3,0.25,1697,1,0000-0001-5848-7235,Case,True
3,0.25,1701,1,0000-0001-5849-5585,Case,True
3,0.25,1711,1,0000-0001-5856-0017,Case,True
3,0.25,1716,1,0000-0001-5857-2296,Case,True
3,0.25,1717,1,0000-0001-5858-9645,Case,True
3,0.25,1718,1,0000-0001-5859-7717,Case,True
3,0.25,1719,1,0000-0001-5859-7928,Case,True
3,0.25,1720,1,0000-0001-5860-856X,Case,True
3,0.25,1724,1,0000-0001-5861-7319,Case,True
3,0.25,1739,1,0000-0001-5869-0233,Case,True
3,0.25,1742,1,0000-0001-5869-7013,Case,True
3,0.25,1743,1,0000-0001-5870-202X,Case,True
3,0.25,1745,1,0000-0001-5870-7584,Case,True
3,0.25,1746,1,0000-0001-5870-8042,Case,True
3,0.25,1747,1,0000-0001-5870-8894,Case,True
3,0.25,1754,1,0000-0001-5874-1803,Case,True
3,0.25,1756,1,0000-0001-5875-3134,Case,True
3,0.25,1759,1,0000-0001-5877-2204,Case,True
3,0.25,1760,1,0000-0001-5878-0239,Case,True
3,0.25,1763,1,0000-0001-5879-1333,Case,True
3,0.25,1766,1,0000-0001-5880-2629,Case,True
3,0.25,1772,1,0000-0001-5882-9995,Case,True
3,0.25,1778,1,0000-0001-5884-9128,Case,True
3,0.25,1781,1,0000-0001-5888-0774,Case,True
3,0.25,1785,1,0000-0001-5889-8675,Case,True
3,0.25,1789,1,0000-0001-5891-3417,Case,True
3,0.25,1790,1,0000-0001-5893-0508,Case,True
3,0.25,1792,1,0000-0001-5893-7371,Case,True
3,0.25,1799,1,0000-0001-5896-0475,Case,True
3,0.25,1800,1,0000-0001-5896-4556,Case,True
3,0.25,1802,1,0000-0001-5897-5845,Case,True
3,0.25,1811,1,0000-0001-5904-0021,Case,True
3,0.25,1815,1,0000-0001-5906-8120,Case,True
3,0.25,1816,1,0000-0001-5906-9895,Case,True
3,0.25,1819,1,0000-0001-5907-140X,Case,True
3,0.25,1821,1,0000-0001-5910-4400,Case,True
3,0.25,1823,1,0000-0001-5910-5892,Case,True
3,0.25,1826,1,0000-0001-5911-553X,Case,True
3,0.25,1827,1,0000-0001-5911-5855,Case,True
3,0.25,1828,1,0000-0001-5912-8074,Case,True
3,0.25,1837,1,0000-0001-5918-2919,Case,True
3,0.25,1840,1,0000-0001-5918-9045,Case,True
3,0.25,1841,1,0000-0001-5918-9969,Case,True
3,0.25,1842,1,0000-0001-5919-5429,Case,True
3,0.25,1851,1,0000-0001-5923-8804,Case,True
3,0.25,1854,1,0000-0001-5925-5196,Case,True
3,0.25,1855,1,0000-0001-5925-7757,Case,True
3,0.25,1856,1,0000-0001-5926-2601,Case,True
3,0.25,1859,1,0000-0001-5929-1437,Case,True
3,0.25,1865,1,0000-0001-5933-2120,Case,True
3,0.25,1866,1,0000-0001-5933-6594,Case,True
3,0.25,1867,1,0000-0001-5935-1233,Case,True
3,0.25,1870,1,0000-0001-5936-6232,Case,True
3,0.25,1874,1,0000-0001-5937-9690,Case,True
3,0.25,1876,1,0000-0001-5939-1032,Case,True
3,0.25,1877,1,0000-0001-5940-3056,Case,True
3,0.25,1878,1,0000-0001-5940-5510,Case,True
3,0.25,1885,1,0000-0001-5943-1081,Case,True
3,0.25,1887,1,0000-0001-5943-2340,Case,True
3,0.25,1901,1,0000-0001-5951-9454,Case,True
3,0.25,1902,1,0000-0001-5953-8938,Case,True
3,0.25,1909,1,0000-0001-5958-0490,Case,True
3,0.25,1910,1,0000-0001-5958-3018,Case,True
3,0.25,1915,1,0000-0001-5960-3656,Case,True
3,0.25,1916,1,0000-0001-5961-2958,Case,True
3,0.25,1917,1,0000-0001-5961-3184,Case,True
3,0.25,1918,1,0000-0001-5961-4793,Case,True
3,0.25,1921,1,0000-0001-5961-892X,Case,True
3,0.25,1927,1,0000-0001-5964-5725,Case,True
3,0.25,1928,1,0000-0001-5965-2626,Case,True
3,0.25,1931,1,0000-0001-5966-3026,Case,True
3,0.25,1933,1,0000-0001-5967-2408,Case,True
3,0.25,1934,1,0000-0001-5967-4315,Case,True
3,0.25,1936,1,0000-0001-5968-3297,Case,True
3,0.25,1938,1,0000-0001-5968-9883,Case,True
3,0.25,1945,1,0000-0001-5973-5763,Case,True
3,0.25,1946,1,0000-0001-5973-615X,Case,True
3,0.25,1947,1,0000-0001-5976-3625,Case,True
3,0.25,1951,1,0000-0001-5977-5685,Case,True
3,0.25,1954,1,0000-0001-5978-854X,Case,True
3,0.25,1955,1,0000-0001-5979-2346,Case,True
3,0.25,1957,1,0000-0001-5981-3557,Case,True
3,0.25,1959,1,0000-0001-5982-4504,Case,True
3,0.25,1960,1,0000-0001-5982-5494,Case,True
3,0.25,1965,1,0000-0001-5985-4869,Case,True
3,0.25,1967,1,0000-0001-5987-8158,Case,True
3,0.25,1968,1,0000-0001-5988-323X,Case,True
3,0.25,1970,1,0000-0001-5988-8428,Case,True
3,0.25,1972,1,0000-0001-5989-7156,Case,True
3,0.25,1975,1,0000-0001-5994-0468,Case,True
3,0.25,1985,1,0000-0001-5996-825X,Case,True
3,0.25,1990,1,0000-0001-5999-3164,Case,True
3,0.25,1992,1,0000-0001-5999-7085,Case,True
3,0.25,1993,1,0000-0001-6000-5039,Case,True
3,0.25,1994,1,0000-0001-6000-5418,Case,True
3,0.25,1995,1,0000-0001-6000-620X,Case,True
3,0.25,2007,1,0000-0001-6004-8418,Case,True
3,0.25,2017,1,0000-0001-6010-7975,Case,True
3,0.25,2019,1,0000-0001-6011-0998,Case,True
3,0.25,2022,1,0000-0001-6012-453X,Case,True
3,0.25,2045,1,0000-0001-6022-6130,Case,True
3,0.25,2049,1,0000-0001-6025-7199,Case,True
3,0.25,2052,1,0000-0001-6026-3388,Case,True
3,0.25,2058,1,0000-0001-6029-1864,Case,True
3,0.25,2060,1,0000-0001-6030-2244,Case,True
3,0.25,2062,1,0000-0001-6031-8852,Case,True
3,0.25,2066,1,0000-0001-6033-5847,Case,True
3,0.25,2068,1,0000-0001-6034-9878,Case,True
3,0.25,2069,1,0000-0001-6035-2516,Case,True
3,0.25,2074,1,0000-0001-6039-8311,Case,True
3,0.25,2076,1,0000-0001-6040-1090,Case,True
3,0.25,2080,1,0000-0001-6040-8153,Case,True
3,0.25,2081,1,0000-0001-6041-7607,Case,True
3,0.25,2103,1,0000-0001-6051-5231,Case,True
3,0.25,2107,1,0000-0001-6053-1338,Case,True
3,0.25,2110,1,0000-0001-6055-3123,Case,True
3,0.25,2111,1,0000-0001-6055-3289,Case,True
3,0.25,2114,1,0000-0001-6057-1583,Case,True
3,0.25,2117,1,0000-0001-6058-8289,Case,True
3,0.25,2123,1,0000-0001-6061-0095,Case,True
3,0.25,2125,1,0000-0001-6062-4841,Case,True
3,0.25,2126,1,0000-0001-6062-5318,Case,True
3,0.25,2135,1,0000-0001-6066-3525,Case,True
3,0.25,2136,1,0000-0001-6066-3998,Case,True
3,0.25,2137,1,0000-0001-6066-830X,Case,True
3,0.25,2141,1,0000-0001-6068-7009,Case,True
3,0.25,2151,1,0000-0001-6073-1591,Case,True
3,0.25,2154,1,0000-0001-6076-0181,Case,True
3,0.25,2156,1,0000-0001-6076-8685,Case,True
3,0.25,2157,1,0000-0001-6077-0347,Case,True
3,0.25,2163,1,0000-0001-6078-9654,Case,True
3,0.25,2166,1,0000-0001-6080-7445,Case,True
3,0.25,2167,1,0000-0001-6081-1559,Case,True
3,0.25,2172,1,0000-0001-6084-8263,Case,True
3,0.25,2178,1,0000-0001-6086-145X,Case,True
3,0.25,2182,1,0000-0001-6087-252X,Case,True
3,0.25,2183,1,0000-0001-6087-7152,Case,True
3,0.25,2185,1,0000-0001-6089-6206,Case,True
3,0.25,2188,1,0000-0001-6089-9722,Case,True
3,0.25,2192,1,0000-0001-6091-4849,Case,True
3,0.25,2195,1,0000-0001-6092-0659,Case,True
3,0.25,2197,1,0000-0001-6092-5206,Case,True
3,0.25,2199,1,0000-0001-6093-7493,Case,True
3,0.25,2202,1,0000-0001-6095-4760,Case,True
3,0.25,2203,1,0000-0001-6096-1784,Case,True
3,0.25,2210,1,0000-0001-6098-7677,Case,True
3,0.25,2212,1,0000-0001-6099-0315,Case,True
3,0.25,2213,1,0000-0001-6099-1801,Case,True
3,0.25,2217,1,0000-0001-6101-8712,Case,True
3,0.25,2219,1,0000-0001-6102-6173,Case,True
3,0.25,2221,1,0000-0001-6103-9329,Case,True
3,0.25,2222,1,0000-0001-6104-0119,Case,True
3,0.25,2226,1,0000-0001-6107-2233,Case,True
3,0.25,2227,1,0000-0001-6107-8790,Case,True
3,0.25,2231,1,0000-0001-6110-3933,Case,True
3,0.25,2236,1,0000-0001-6113-3948,Case,True
3,0.25,2238,1,0000-0001-6115-7923,Case,True
3,0.25,2242,1,0000-0001-6117-6454,Case,True
3,0.25,2243,1,0000-0001-6117-7270,Case,True
3,0.25,2246,1,0000-0001-6119-6439,Case,True
3,0.25,2248,1,0000-0001-6120-6748,Case,True
3,0.25,2251,1,0000-0001-6121-5281,Case,True
3,0.25,2252,1,0000-0001-6121-7412,Case,True
3,0.25,2254,1,0000-0001-6122-0638,Case,True
3,0.25,2257,1,0000-0001-6123-8387,Case,True
3,0.25,2259,1,0000-0001-6125-0618,Case,True
3,0.25,2262,1,0000-0001-6125-7676,Case,True
3,0.25,2263,1,0000-0001-6125-8062,Case,True
3,0.25,2265,1,0000-0001-6126-1253,Case,True
3,0.25,2271,1,0000-0001-6128-9715,Case,True
3,0.25,2275,1,0000-0001-6131-1783,Case,True
3,0.25,2278,1,0000-0001-6131-8184,Case,True
3,0.25,2279,1,0000-0001-6132-5632,Case,True
3,0.25,2281,1,0000-0001-6132-9924,Case,True
3,0.25,2283,1,0000-0001-6133-8249,Case,True
3,0.25,2287,1,0000-0001-6135-4054,Case,True
3,0.25,2289,1,0000-0001-6137-8961,Case,True
3,0.25,2290,1,0000-0001-6138-1036,Case,True
3,0.25,2293,1,0000-0001-6141-8409,Case,True
3,0.25,2295,1,0000-0001-6143-357X,Case,True
3,0.25,2299,1,0000-0001-6144-5781,Case,True
3,0.25,2302,1,0000-0001-6145-3343,Case,True
3,0.25,2305,1,0000-0001-6147-3555,Case,True
3,0.25,2307,1,0000-0001-6149-7127,Case,True
3,0.25,2313,1,0000-0001-6152-2943,Case,True
3,0.25,2314,1,0000-0001-6152-5693,Case,True
3,0.25,2317,1,0000-0001-6153-6691,Case,True
3,0.25,2319,1,0000-0001-6153-9673,Case,True
3,0.25,2320,1,0000-0001-6155-1007,Case,True
3,0.25,2321,1,0000-0001-6155-1154,Case,True
3,0.25,2325,1,0000-0001-6155-788X,Case,True
3,0.25,2328,1,0000-0001-6156-0886,Case,True
3,0.25,2332,1,0000-0001-6158-9064,Case,True
3,0.25,2335,1,0000-0001-6160-1342,Case,True
3,0.25,2337,1,0000-0001-6160-7277,Case,True
3,0.25,2341,1,0000-0001-6162-1511,Case,True
3,0.25,2343,1,0000-0001-6164-027X,Case,True
3,0.25,2347,1,0000-0001-6165-5586,Case,True
3,0.25,2351,1,0000-0001-6167-2968,Case,True
3,0.25,2353,1,0000-0001-6169-2539,Case,True
3,0.25,2357,1,0000-0001-6170-6056,Case,True
3,0.25,2359,1,0000-0001-6171-5841,Case,True
3,0.25,2361,1,0000-0001-6171-9922,Case,True
3,0.25,2368,1,0000-0001-6176-9372,Case,True
3,0.25,2369,1,0000-0001-6177-2889,Case,True
3,0.25,2370,1,0000-0001-6177-3566,Case,True
3,0.25,2373,1,0000-0001-6180-254X,Case,True
3,0.25,2377,1,0000-0001-6182-2508,Case,True
3,0.25,2379,1,0000-0001-6182-5637,Case,True
3,0.25,2383,1,0000-0001-6183-9764,Case,True
3,0.25,2384,1,0000-0001-6184-1741,Case,True
3,0.25,2390,1,0000-0001-6186-6746,Case,True
3,0.25,2393,1,0000-0001-6187-2097,Case,True
3,0.25,2394,1,0000-0001-6187-7525,Case,True
3,0.25,2396,1,0000-0001-6189-0084,Case,True
3,0.25,2397,1,0000-0001-6189-3488,Case,True
3,0.25,2400,1,0000-0001-6190-0844,Case,True
3,0.25,2402,1,0000-0001-6192-1936,Case,True
3,0.25,2406,1,0000-0001-6193-2774,Case,True
3,0.25,2408,1,0000-0001-6194-1654,Case,True
3,0.25,2411,1,0000-0001-6196-4370,Case,True
3,0.25,2412,1,0000-0001-6196-7256,Case,True
3,0.25,2415,1,0000-0001-6198-5278,Case,True
3,0.25,2416,1,0000-0001-6198-8428,Case,True
3,0.25,2424,1,0000-0001-6201-6276,Case,True
3,0.25,2425,1,0000-0001-6201-9207,Case,True
3,0.25,2427,1,0000-0001-6202-900X,Case,True
3,0.25,2429,1,0000-0001-6204-8788,Case,True
3,0.25,2433,1,0000-0001-6206-2133,Case,True
3,0.25,2434,1,0000-0001-6206-2299,Case,True
3,0.25,2439,1,0000-0001-6209-4194,Case,True
3,0.25,2440,1,0000-0001-6209-9120,Case,True
3,0.25,2442,1,0000-0001-6210-7493,Case,True
3,0.25,2446,1,0000-0001-6215-8098,Case,True
3,0.25,2447,1,0000-0001-6216-0825,Case,True
3,0.25,2451,1,0000-0001-6218-3605,Case,True
3,0.25,2456,1,0000-0001-6220-4381,Case,True
3,0.25,2464,1,0000-0001-6224-5618,Case,True
3,0.25,2468,1,0000-0001-6226-9222,Case,True
3,0.25,2470,1,0000-0001-6228-182X,Case,True
3,0.25,2475,1,0000-0001-6231-971X,Case,True
3,0.25,2476,1,0000-0001-6232-544X,Case,True
3,0.25,2486,1,0000-0001-6236-4916,Case,True
3,0.25,2492,1,0000-0001-6239-9553,Case,True
3,0.25,2508,1,0000-0001-6247-6176,Case,True
3,0.25,2510,1,0000-0001-6247-9481,Case,True
3,0.25,2513,1,0000-0001-6250-0762,Case,True
3,0.25,2516,1,0000-0001-6250-830X,Case,True
3,0.25,2517,1,0000-0001-6251-2560,Case,True
3,0.25,2521,1,0000-0001-6253-0152,Case,True
3,0.25,2522,1,0000-0001-6253-9026,Case,True
3,0.25,2523,1,0000-0001-6254-5362,Case,True
3,0.25,2526,1,0000-0001-6256-0669,Case,True
3,0.25,2529,1,0000-0001-6257-3566,Case,True
3,0.25,2531,1,0000-0001-6257-7129,Case,True
3,0.25,2532,1,0000-0001-6259-2863,Case,True
3,0.25,2536,1,0000-0001-6260-0763,Case,True
3,0.25,2537,1,0000-0001-6260-2734,Case,True
3,0.25,2542,1,0000-0001-6262-6795,Case,True
3,0.25,2547,1,0000-0001-6265-8500,Case,True
3,0.25,2552,1,0000-0001-6268-7782,Case,True
3,0.25,2553,1,0000-0001-6269-2207,Case,True
3,0.25,2558,1,0000-0001-6271-7435,Case,True
3,0.25,2561,1,0000-0001-6272-9647,Case,True
3,0.25,2569,1,0000-0001-6278-9332,Case,True
3,0.25,2570,1,0000-0001-6279-2312,Case,True
3,0.25,2571,1,0000-0001-6279-2849,Case,True
3,0.25,2572,1,0000-0001-6279-6567,Case,True
3,0.25,2573,1,0000-0001-6280-1725,Case,True
3,0.25,2577,1,0000-0001-6283-3735,Case,True
3,0.25,2579,1,0000-0001-6284-1575,Case,True
3,0.25,2580,1,0000-0001-6284-1604,Case,True
3,0.25,2582,1,0000-0001-6284-7133,Case,True
3,0.25,2584,1,0000-0001-6286-6967,Case,True
3,0.25,2586,1,0000-0001-6287-8132,Case,True
3,0.25,2591,1,0000-0001-6291-5386,Case,True
3,0.25,2598,1,0000-0001-6294-681X,Case,True
3,0.25,2599,1,0000-0001-6295-7295,Case,True
3,0.25,2600,1,0000-0001-6296-4305,Case,True
3,0.25,2601,1,0000-0001-6297-8811,Case,True
3,0.25,2604,1,0000-0001-6301-1880,Case,True
3,0.25,2606,1,0000-0001-6301-4723,Case,True
3,0.25,2608,1,0000-0001-6301-9313,Case,True
3,0.25,2609,1,0000-0001-6303-3545,Case,True
3,0.25,2623,1,0000-0001-6311-5452,Case,True
3,0.25,2624,1,0000-0001-6313-3810,Case,True
3,0.25,2626,1,0000-0001-6313-6712,Case,True
3,0.25,2632,1,0000-0001-6316-5046,Case,True
3,0.25,2635,1,0000-0001-6316-9020,Case,True
3,0.25,2640,1,0000-0001-6318-7536,Case,True
3,0.25,2643,1,0000-0001-6321-4557,Case,True
3,0.25,2644,1,0000-0001-6321-8419,Case,True
3,0.25,2647,1,0000-0001-6322-7016,Case,True
3,0.25,2648,1,0000-0001-6322-9230,Case,True
3,0.25,2649,1,0000-0001-6324-6110,Case,True
3,0.25,2651,1,0000-0001-6324-7893,Case,True
3,0.25,2661,1,0000-0001-6330-1044,Case,True
3,0.25,2663,1,0000-0001-6330-5264,Case,True
3,0.25,2670,1,0000-0001-6334-7456,Case,True
3,0.25,2677,1,0000-0001-6338-7095,Case,True
3,0.25,2678,1,0000-0001-6338-7490,Case,True
3,0.25,2679,1,0000-0001-6338-8020,Case,True
3,0.25,2682,1,0000-0001-6339-5490,Case,True
3,0.25,2687,1,0000-0001-6341-0101,Case,True
3,0.25,2688,1,0000-0001-6341-6749,Case,True
3,0.25,2693,1,0000-0001-6345-020X,Case,True
3,0.25,2696,1,0000-0001-6346-824X,Case,True
3,0.25,2707,1,0000-0001-6353-6644,Case,True
3,0.25,2714,1,0000-0001-6358-7361,Case,True
3,0.25,2715,1,0000-0001-6360-132X,Case,True
3,0.25,2719,1,0000-0001-6362-6543,Case,True
3,0.25,2720,1,0000-0001-6363-2708,Case,True
3,0.25,2722,1,0000-0001-6363-6821,Case,True
3,0.25,2723,1,0000-0001-6364-1794,Case,True
3,0.25,2735,1,0000-0001-6372-2092,Case,True
3,0.25,2736,1,0000-0001-6372-6560,Case,True
3,0.25,2740,1,0000-0001-6373-2987,Case,True
3,0.25,2741,1,0000-0001-6373-9353,Case,True
3,0.25,2742,1,0000-0001-6374-1728,Case,True
3,0.25,2746,1,0000-0001-6375-7981,Case,True
3,0.25,2752,1,0000-0001-6376-9392,Case,True
3,0.25,2761,1,0000-0001-6382-5286,Case,True
3,0.25,2762,1,0000-0001-6382-5622,Case,True
3,0.25,2766,1,0000-0001-6384-2772,Case,True
3,0.25,2769,1,0000-0001-6384-7960,Case,True
3,0.25,2770,1,0000-0001-6384-8058,Case,True
3,0.25,2771,1,0000-0001-6385-540X,Case,True
3,0.25,2773,1,0000-0001-6387-1389,Case,True
3,0.25,2777,1,0000-0001-6391-7236,Case,True
3,0.25,2778,1,0000-0001-6391-7703,Case,True
3,0.25,2781,1,0000-0001-6394-1578,Case,True
3,0.25,2783,1,0000-0001-6395-028X,Case,True
3,0.25,2784,1,0000-0001-6395-0407,Case,True
3,0.25,2787,1,0000-0001-6396-4948,Case,True
3,0.25,2790,1,0000-0001-6399-2340,Case,True
3,0.25,2791,1,0000-0001-6399-5007,Case,True
3,0.25,2795,1,0000-0001-6403-5438,Case,True
3,0.25,2797,1,0000-0001-6404-4107,Case,True
3,0.25,2806,1,0000-0001-6407-6117,Case,True
3,0.25,2813,1,0000-0001-6411-0274,Case,True
3,0.25,2823,1,0000-0001-6414-5602,Case,True
3,0.25,2825,1,0000-0001-6415-156X,Case,True
3,0.25,2828,1,0000-0001-6416-7836,Case,True
3,0.25,2832,1,0000-0001-6419-0155,Case,True
3,0.25,2833,1,0000-0001-6419-923X,Case,True
3,0.25,2834,1,0000-0001-6420-000X,Case,True
3,0.25,2838,1,0000-0001-6420-9063,Case,True
3,0.25,2841,1,0000-0001-6423-1789,Case,True
3,0.25,2842,1,0000-0001-6423-2036,Case,True
3,0.25,2847,1,0000-0001-6425-7591,Case,True
3,0.25,2848,1,0000-0001-6426-3035,Case,True
3,0.25,2853,1,0000-0001-6428-8371,Case,True
3,0.25,2856,1,0000-0001-6430-9590,Case,True
3,0.25,2858,1,0000-0001-6431-439X,Case,True
3,0.25,2860,1,0000-0001-6431-8681,Case,True
3,0.25,2862,1,0000-0001-6432-394X,Case,True
3,0.25,2863,1,0000-0001-6433-1202,Case,True
3,0.25,2864,1,0000-0001-6434-1267,Case,True
3,0.25,2870,1,0000-0001-6436-0249,Case,True
3,0.25,2871,1,0000-0001-6437-232X,Case,True
3,0.25,2874,1,0000-0001-6438-1293,Case,True
3,0.25,2876,1,0000-0001-6439-0560,Case,True
3,0.25,2878,1,0000-0001-6439-2419,Case,True
3,0.25,2882,1,0000-0001-6443-6549,Case,True
3,0.25,2883,1,0000-0001-6443-7779,Case,True
3,0.25,2887,1,0000-0001-6444-7846,Case,True
3,0.25,2890,1,0000-0001-6446-2261,Case,True
3,0.25,2891,1,0000-0001-6446-9033,Case,True
3,0.25,2892,1,0000-0001-6446-9201,Case,True
3,0.25,2901,1,0000-0001-6451-9045,Case,True
3,0.25,2907,1,0000-0001-6458-6408,Case,True
3,0.25,2912,1,0000-0001-6459-7182,Case,True
3,0.25,2926,1,0000-0001-6468-5350,Case,True
3,0.25,2930,1,0000-0001-6470-7724,Case,True
3,0.25,2932,1,0000-0001-6471-123X,Case,True
3,0.25,2934,1,0000-0001-6472-6036,Case,True
3,0.25,2936,1,0000-0001-6474-6766,Case,True
3,0.25,2938,1,0000-0001-6475-8521,Case,True
3,0.25,2948,1,0000-0001-6481-1724,Case,True
3,0.25,2950,1,0000-0001-6486-3399,Case,True
3,0.25,2952,1,0000-0001-6489-0143,Case,True
3,0.25,2961,1,0000-0001-6492-5457,Case,True
3,0.25,2969,1,0000-0001-6497-1795,Case,True
3,0.25,2970,1,0000-0001-6497-2704,Case,True
3,0.25,2973,1,0000-0001-6498-7658,Case,True
3,0.25,2979,1,0000-0001-6502-1513,Case,True
3,0.25,2983,1,0000-0001-6503-3952,Case,True
3,0.25,2986,1,0000-0001-6504-8169,Case,True
3,0.25,2989,1,0000-0001-6506-3203,Case,True
3,0.25,2993,1,0000-0001-6512-8724,Case,True
3,0.25,3002,1,0000-0001-6521-8615,Case,True
3,0.25,3005,1,0000-0001-6522-3342,Case,True
3,0.25,3007,1,0000-0001-6523-5191,Case,True
3,0.25,3008,1,0000-0001-6524-1575,Case,True
3,0.25,3010,1,0000-0001-6524-7133,Case,True
3,0.25,3021,1,0000-0001-6539-0386,Case,True
3,0.25,3026,1,0000-0001-6540-9630,Case,True
3,0.25,3027,1,0000-0001-6541-179X,Case,True
3,0.25,3028,1,0000-0001-6542-1963,Case,True
3,0.25,3030,1,0000-0001-6543-8589,Case,True
3,0.25,3031,1,0000-0001-6544-1657,Case,True
3,0.25,3033,1,0000-0001-6545-0035,Case,True
3,0.25,3034,1,0000-0001-6545-2065,Case,True
3,0.25,3035,1,0000-0001-6545-3092,Case,True
3,0.25,3037,1,0000-0001-6545-6170,Case,True
3,0.25,3041,1,0000-0001-6547-6622,Case,True
3,0.25,3044,1,0000-0001-6549-0010,Case,True
3,0.25,3047,1,0000-0001-6550-4777,Case,True
3,0.25,3053,1,0000-0001-6553-9267,Case,True
3,0.25,3059,1,0000-0001-6555-7369,Case,True
3,0.25,3063,1,0000-0001-6560-1171,Case,True
3,0.25,3068,1,0000-0001-6562-7574,Case,True
3,0.25,3075,1,0000-0001-6564-9829,Case,True
3,0.25,3077,1,0000-0001-6565-7052,Case,True
3,0.25,3078,1,0000-0001-6565-7298,Case,True
3,0.25,3083,1,0000-0001-6567-6990,Case,True
3,0.25,3085,1,0000-0001-6568-3306,Case,True
3,0.25,3092,1,0000-0001-6570-7777,Case,True
3,0.25,3095,1,0000-0001-6571-4061,Case,True
3,0.25,3096,1,0000-0001-6572-5369,Case,True
3,0.25,3098,1,0000-0001-6574-0518,Case,True
3,0.25,3099,1,0000-0001-6574-7875,Case,True
3,0.25,3102,1,0000-0001-6576-1087,Case,True
3,0.25,3105,1,0000-0001-6577-0880,Case,True
3,0.25,3109,1,0000-0001-6578-0050,Case,True
3,0.25,3112,1,0000-0001-6579-3863,Case,True
3,0.25,3113,1,0000-0001-6580-4403,Case,True
3,0.25,3120,1,0000-0001-6584-9492,Case,True
3,0.25,3123,1,0000-0001-6586-0843,Case,True
3,0.25,3128,1,0000-0001-6589-8964,Case,True
3,0.25,3130,1,0000-0001-6590-2425,Case,True
3,0.25,3131,1,0000-0001-6590-3436,Case,True
3,0.25,3133,1,0000-0001-6591-1460,Case,True
3,0.25,3138,1,0000-0001-6592-1036,Case,True
3,0.25,3147,1,0000-0001-6596-9777,Case,True
3,0.25,3148,1,0000-0001-6597-2167,Case,True
3,0.25,3152,1,0000-0001-6599-1683,Case,True
3,0.25,3156,1,0000-0001-6600-6796,Case,True
3,0.25,3158,1,0000-0001-6602-5460,Case,True
3,0.25,3159,1,0000-0001-6602-699X,Case,True
3,0.25,3162,1,0000-0001-6605-0746,Case,True
3,0.25,3164,1,0000-0001-6605-4851,Case,True
3,0.25,3166,1,0000-0001-6606-606X,Case,True
3,0.25,3167,1,0000-0001-6606-6078,Case,True
3,0.25,3170,1,0000-0001-6607-430X,Case,True
3,0.25,3175,1,0000-0001-6609-8969,Case,True
3,0.25,3179,1,0000-0001-6613-2485,Case,True
3,0.25,3182,1,0000-0001-6614-6115,Case,True
3,0.25,3193,1,0000-0001-6621-5977,Case,True
3,0.25,3198,1,0000-0001-6623-9610,Case,True
3,0.25,3200,1,0000-0001-6625-0078,Case,True
3,0.25,3201,1,0000-0001-6625-2698,Case,True
3,0.25,3202,1,0000-0001-6625-2786,Case,True
3,0.25,3205,1,0000-0001-6625-8432,Case,True
3,0.25,3210,1,0000-0001-6629-6682,Case,True
3,0.25,3217,1,0000-0001-6632-0603,Case,True
3,0.25,3221,1,0000-0001-6633-6381,Case,True
3,0.25,3223,1,0000-0001-6635-0941,Case,True
3,0.25,3224,1,0000-0001-6635-9786,Case,True
3,0.25,3233,1,0000-0001-6640-1235,Case,True
3,0.25,3235,1,0000-0001-6641-7229,Case,True
3,0.25,3241,1,0000-0001-6644-5254,Case,True
3,0.25,3244,1,0000-0001-6645-6455,Case,True
3,0.25,3248,1,0000-0001-6647-0572,Case,True
3,0.25,3251,1,0000-0001-6648-2063,Case,True
3,0.25,3255,1,0000-0001-6650-5915,Case,True
3,0.25,3257,1,0000-0001-6651-2955,Case,True
3,0.25,3259,1,0000-0001-6651-8142,Case,True
3,0.25,3263,1,0000-0001-6652-9140,Case,True
3,0.25,3267,1,0000-0001-6654-1334,Case,True
3,0.25,3269,1,0000-0001-6654-771X,Case,True
3,0.25,3270,1,0000-0001-6655-5592,Case,True
3,0.25,3272,1,0000-0001-6657-1496,Case,True
3,0.25,3274,1,0000-0001-6658-0624,Case,True
3,0.25,3276,1,0000-0001-6658-3729,Case,True
3,0.25,3279,1,0000-0001-6659-8576,Case,True
3,0.25,3280,1,0000-0001-6660-0402,Case,True
3,0.25,3287,1,0000-0001-6665-1533,Case,True
3,0.25,3289,1,0000-0001-6666-7922,Case,True
3,0.25,3293,1,0000-0001-6667-7725,Case,True
3,0.25,3294,1,0000-0001-6667-9472,Case,True
3,0.25,3299,1,0000-0001-6669-738X,Case,True
3,0.25,3302,1,0000-0001-6673-1859,Case,True
3,0.25,3303,1,0000-0001-6673-3934,Case,True
3,0.25,3308,1,0000-0001-6675-2051,Case,True
3,0.25,3309,1,0000-0001-6675-4794,Case,True
3,0.25,3310,1,0000-0001-6679-1843,Case,True
3,0.25,3312,1,0000-0001-6679-6978,Case,True
3,0.25,3315,1,0000-0001-6680-6515,Case,True
3,0.25,3320,1,0000-0001-6683-0240,Case,True
3,0.25,3326,1,0000-0001-6685-4656,Case,True
3,0.25,3328,1,0000-0001-6685-7670,Case,True
3,0.25,3329,1,0000-0001-6686-0896,Case,True
3,0.25,3334,1,0000-0001-6689-4180,Case,True
3,0.25,3335,1,0000-0001-6689-5220,Case,True
